Gene,Expression
LINC01537,0.00078003120124805
LINC01541,0.00078003120124805
LINC01544,0.00078003120124805
LINC01545,0.00546021840873635
LINC01547,0.00546021840873635
LINC01550,0.0046801872074883
LINC01551,0.0015600624024961
LINC01553,0.0039001560062402497
LINC01554,0.00078003120124805
LINC01558,0.00078003120124805
LINC01559,0.00078003120124805
LINC01562,0.0031201248049922
LINC01565,0.00078003120124805
LINC01566,0.00234009360374415
LINC01567,0.0015600624024961
LINC01568,0.00234009360374415
LINC01569,0.0070202808112324495
LINC01574,0.00078003120124805
LINC01578,0.22308892355694226
LINC01583,0.00078003120124805
LINC01585,0.00078003120124805
LINC01588,0.02262090483619345
LINC01592,0.00234009360374415
LINC01596,0.00078003120124805
LINC01600,0.00078003120124805
LINC01602,0.00546021840873635
LINC01603,0.00078003120124805
LINC01606,0.00078003120124805
LINC01607,0.0015600624024961
LINC01609,0.00234009360374415
LINC01619,0.0015600624024961
LINC01620,0.00078003120124805
LINC01623,0.0046801872074883
LINC01624,0.00234009360374415
LINC01630,0.0015600624024961
LINGO1,0.00078003120124805
LINGO1-AS1,0.00078003120124805
LINGO3,0.0015600624024961
LINS1,0.01950078003120125
LIPA,0.15756630265210608
LIPC,0.00234009360374415
LIPE,0.0070202808112324495
LIPE-AS1,0.02262090483619345
LIPG,0.0062402496099844
LIPH,0.00234009360374415
LIPI,0.00078003120124805
LIPN,0.00078003120124805
LIPT1,0.028861154446177848
LIPT2,0.0046801872074883
LITAF,0.16614664586583464
LIX1,0.00078003120124805
LIX1L,0.1981279251170047
LKAAEAR1,0.0327613104524181
LL0XNC01-116E7.2,0.0039001560062402497
LL22NC03-104C7.1,0.00078003120124805
LL22NC03-86G7.1,0.015600624024960999
LLGL1,0.0171606864274571
LLGL2,0.014040561622464899
LLNLF-187D8.1,0.0015600624024961
LLPH,0.093603744149766
LMAN1,0.13806552262090482
LMAN1L,0.00078003120124805
LMAN2,0.1310452418096724
LMAN2L,0.041341653666146644
LMBR1,0.042901716068642744
LMBR1L,0.0171606864274571
LMBRD1,0.09204368174726989
LMBRD2,0.00858034321372855
LMCD1,0.0062402496099844
LMCD1-AS1,0.0031201248049922
LMF1,0.0124804992199688
LMF2,0.0218408736349454
LMLN,0.0093603744149766
LMNA,0.07956318252730109
LMNB1,0.0358814352574103
LMNB2,0.01950078003120125
LMNTD1,0.0015600624024961
LMNTD2,0.00078003120124805
LMO1,0.0015600624024961
LMO2,0.5288611544461779
LMO3,0.00234009360374415
LMO4,0.11544461778471139
LMO7,0.0078003120124804995
LMO7-AS1,0.0039001560062402497
LMOD1,0.0015600624024961
LMOD2,0.0015600624024961
LMOD3,0.01014040561622465
LMTK2,0.0109204368174727
LMTK3,0.00234009360374415
LMX1A,0.0015600624024961
LMX1B,0.0039001560062402497
LNP1,0.00546021840873635
LNPEP,0.0967238689547582
LNPK,0.0358814352574103
LNX1,0.0015600624024961
LNX1-AS1,0.00078003120124805
LNX1-AS2,0.0078003120124804995
LNX2,0.01326053042121685
LOH12CR2,0.0124804992199688
LONP1,0.0234009360374415
LONP2,0.1419656786271451
LONRF1,0.0218408736349454
LONRF2,0.00078003120124805
LONRF3,0.00078003120124805
LOR,0.00078003120124805
LOX,0.039781591263650544
LOXHD1,0.00234009360374415
LOXL1,0.015600624024960999
LOXL1-AS1,0.027301092043681748
LOXL3,0.01014040561622465
LOXL4,0.0039001560062402497
LPAL2,0.00078003120124805
LPAR2,0.0078003120124804995
LPAR3,0.0015600624024961
LPAR4,0.00078003120124805
LPAR6,0.0078003120124804995
LPCAT1,0.029641185647425898
LPCAT2,0.15522620904836193
LPCAT3,0.06786271450858035
LPCAT4,0.06786271450858035
LPGAT1,0.06630265210608424
LPIN1,0.22386895475819032
LPIN2,0.044461778471138844
LPIN3,0.0031201248049922
LPL,0.00078003120124805
LPO,0.0062402496099844
LPP,0.11466458658346333
LPXN,0.0046801872074883
LRAT,0.01794071762870515
LRBA,0.18876755070202808
LRCH1,0.046801872074883
LRCH2,0.02262090483619345
LRCH3,0.05070202808112324
LRCH4,0.01326053042121685
LRFN1,0.014040561622464899
LRFN2,0.00078003120124805
LRFN3,0.0046801872074883
LRFN4,0.01170046801872075
LRFN5,0.00078003120124805
LRG1,0.01170046801872075
LRGUK,0.0015600624024961
LRIF1,0.0358814352574103
LRIG1,0.02574102964118565
LRIG2,0.0234009360374415
LRIG3,0.00078003120124805
LRIT2,0.00078003120124805
LRMP,0.10218408736349453
LRP1,0.02262090483619345
LRP10,0.0967238689547582
LRP11,0.00546021840873635
LRP12,0.01638065522620905
LRP1B,0.00078003120124805
LRP2,0.0070202808112324495
LRP2BP,0.01014040561622465
LRP3,0.01950078003120125
LRP4,0.00078003120124805
LRP5,0.0187207488299532
LRP5L,0.01170046801872075
LRP6,0.030421216848673948
LRP8,0.0078003120124804995
LRPAP1,0.10374414976599064
LRPPRC,0.14274570982839313
LRR1,0.0109204368174727
LRRC1,0.01014040561622465
LRRC10B,0.0015600624024961
LRRC14,0.035101404056162244
LRRC15,0.0015600624024961
LRRC2,0.00858034321372855
LRRC20,0.0202808112324493
LRRC23,0.01794071762870515
LRRC25,0.00858034321372855
LRRC26,0.00546021840873635
LRRC27,0.01794071762870515
LRRC28,0.0234009360374415
LRRC29,0.0109204368174727
LRRC3,0.0015600624024961
LRRC31,0.0015600624024961
LRRC34,0.0062402496099844
LRRC36,0.0062402496099844
LRRC37A,0.00078003120124805
LRRC37A11P,0.00078003120124805
LRRC37A2,0.00234009360374415
LRRC37A3,0.0015600624024961
LRRC37A4P,0.028861154446177848
LRRC37A5P,0.0031201248049922
LRRC37B,0.039781591263650544
LRRC37BP1,0.0483619344773791
LRRC3B,0.00078003120124805
LRRC40,0.044461778471138844
LRRC41,0.07644305772230889
LRRC42,0.029641185647425898
LRRC45,0.0124804992199688
LRRC47,0.07644305772230889
LRRC49,0.0093603744149766
LRRC4B,0.00078003120124805
LRRC4C,0.0039001560062402497
LRRC55,0.0015600624024961
LRRC56,0.00546021840873635
LRRC57,0.060842433697347896
LRRC58,0.1482059282371295
LRRC59,0.039781591263650544
LRRC6,0.00234009360374415
LRRC61,0.0452418096723869
LRRC63,0.0078003120124804995
LRRC69,0.0015600624024961
LRRC7,0.00078003120124805
LRRC70,0.18642745709828393
LRRC71,0.00078003120124805
LRRC74B,0.0046801872074883
LRRC75A,0.09516380655226209
LRRC75A-AS1,0.9758190327613104
LRRC75B,0.0062402496099844
LRRC8A,0.0187207488299532
LRRC8B,0.035101404056162244
LRRC8C,0.02106084243369735
LRRC8D,0.07020280811232449
LRRC8E,0.00078003120124805
LRRC9,0.0015600624024961
LRRCC1,0.0421216848673947
LRRD1,0.014040561622464899
LRRFIP1,0.3923556942277691
LRRFIP2,0.0842433697347894
LRRIQ1,0.0015600624024961
LRRIQ3,0.0039001560062402497
LRRK1,0.031981279251170044
LRRK2,0.0062402496099844
LRRN1,0.0171606864274571
LRRN2,0.00078003120124805
LRRN3,0.0039001560062402497
LRRN4CL,0.0124804992199688
LRRTM2,0.0039001560062402497
LRRTM3,0.00078003120124805
LRRTM4,0.00078003120124805
LRSAM1,0.01638065522620905
LRTOMT,0.0078003120124804995
LRWD1,0.00858034321372855
LSAMP,0.0046801872074883
LSAMP-AS1,0.00078003120124805
LSG1,0.05070202808112324
LSM1,0.09594383775351015
LSM10,0.0483619344773791
LSM11,0.0218408736349454
LSM12,0.08502340093603744
LSM14A,0.24882995319812792
LSM14B,0.00078003120124805
LSM2,0.21762870514820593
LSM3,0.1731669266770671
LSM4,0.20124804992199688
LSM5,0.1435257410296412
LSM6,0.08502340093603744
LSM7,0.18876755070202808
LSM8,0.1731669266770671
LSMEM2,0.0039001560062402497
LSP1,0.0358814352574103
LSR,0.0093603744149766
LSS,0.0124804992199688
LST1,0.2839313572542902
LTA,0.0015600624024961
LTA4H,0.3213728549141966
LTB,0.0343213728549142
LTB4R,0.036661466458658344
LTB4R2,0.0039001560062402497
LTBP1,0.00234009360374415
LTBP2,0.0015600624024961
LTBP3,0.0842433697347894
LTBP4,0.13962558502340094
LTBR,0.0811232449297972
LTC4S,0.02418096723868955
LTN1,0.044461778471138844
LTV1,0.060842433697347896
LUC7L,0.0343213728549142
LUC7L2,0.0904836193447738
LUC7L3,0.3034321372854914
LUM,0.00078003120124805
LURAP1,0.01326053042121685
LURAP1L,0.0039001560062402497
LUZP1,0.01014040561622465
LVCAT1,0.00078003120124805
LVRN,0.00078003120124805
LXN,0.0530421216848674
LY6E,0.16536661466458658
LY6G5B,0.0093603744149766
LY6G5C,0.05538221528861154
LY6G6C,0.00078003120124805
LY6G6D,0.00078003120124805
LY6K,0.0015600624024961
LY75,0.10062402496099844
LY75-CD302,0.0218408736349454
LY86-AS1,0.00078003120124805
LY9,0.0031201248049922
LY96,0.0039001560062402497
LYAR,0.0530421216848674
LYG1,0.00078003120124805
LYL1,0.3159126365054602
LYN,0.2784711388455538
LYNX1,0.0031201248049922
LYPD1,0.00078003120124805
LYPD3,0.0093603744149766
LYPD5,0.01014040561622465
LYPD6,0.00234009360374415
LYPD6B,0.0187207488299532
LYPLA1,0.1372854914196568
LYPLA2,0.06318252730109204
LYPLAL1,0.0436817472698908
LYRM1,0.06006240249609984
LYRM2,0.093603744149766
LYRM4,0.14664586583463338
LYRM5,0.09828393135725429
LYRM7,0.1357254290171607
LYRM9,0.0218408736349454
LYSMD1,0.00234009360374415
LYSMD2,0.1669266770670827
LYSMD3,0.0499219968798752
LYSMD4,0.0031201248049922
LYST,0.028081123244929798
LYVE1,0.0015600624024961
LYZ,0.17550702028081122
LZIC,0.0327613104524181
LZTFL1,0.04914196567862714
LZTR1,0.0171606864274571
LZTS1-AS1,0.00078003120124805
LZTS2,0.05226209048361934
LZTS3,0.0327613104524181
Library,1.0
M1AP,0.0015600624024961
M6PR,0.18174726989079562
MAATS1,0.0078003120124804995
MAB21L1,0.00078003120124805
MAB21L3,0.01014040561622465
MACC1,0.038221528861154444
MACF1,0.20046801872074882
MACROD1,0.0046801872074883
MACROD2,0.00078003120124805
MACROD2-AS1,0.00078003120124805
MAD1L1,0.05070202808112324
MAD2L1,0.0452418096723869
MAD2L1BP,0.014040561622464899
MAD2L2,0.028081123244929798
MADCAM1,0.00078003120124805
MADD,0.10452418096723869
MAEA,0.07878315132605304
MAF,0.0078003120124804995
MAF1,0.15288611544461778
MAFB,0.00078003120124805
MAFF,0.07098283931357255
MAFG,0.07956318252730109
MAFG-AS1,0.00546021840873635
MAFK,0.01794071762870515
MAGEA10,0.00078003120124805
MAGEA12,0.0015600624024961
MAGEB10,0.0062402496099844
MAGEB3,0.0039001560062402497
MAGED1,0.15912636505460218
MAGED2,0.22698907956318254
MAGED4,0.00078003120124805
MAGEE1,0.0109204368174727
MAGEF1,0.093603744149766
MAGEH1,0.0717628705148206
MAGEL2,0.0031201248049922
MAGI1,0.00078003120124805
MAGI1-IT1,0.00078003120124805
MAGI2,0.031981279251170044
MAGI2-AS2,0.00078003120124805
MAGI2-AS3,0.09594383775351015
MAGI3,0.00078003120124805
MAGIX,0.0015600624024961
MAGOH,0.14040561622464898
MAGOHB,0.054602184087363496
MAGT1,0.09438377535101404
MAK16,0.030421216848673948
MAL,0.0039001560062402497
MAL2,0.0039001560062402497
MALAT1,0.19422776911076442
MALL,0.0015600624024961
MALRD1,0.00858034321372855
MALSU1,0.09828393135725429
MALT1,0.028861154446177848
MAMDC2-AS1,0.00078003120124805
MAMDC4,0.0046801872074883
MAML1,0.05694227769110764
MAML2,0.01326053042121685
MAML3,0.046021840873634944
MAMLD1,0.00078003120124805
MAMSTR,0.00234009360374415
MAN1A1,0.14898595943837753
MAN1A2,0.16146645865834633
MAN1B1,0.0171606864274571
MAN1C1,0.014820592823712949
MAN2A1,0.0358814352574103
MAN2A2,0.13806552262090482
MAN2B1,0.0031201248049922
MAN2B2,0.07098283931357255
MAN2C1,0.01014040561622465
MANBA,0.12324492979719189
MANBAL,0.01950078003120125
MANEA,0.015600624024960999
MANEAL,0.00858034321372855
MANF,0.08892355694227769
MANSC1,0.062402496099843996
MAOA,0.00234009360374415
MAP10,0.0062402496099844
MAP1B,0.00546021840873635
MAP1LC3A,0.01170046801872075
MAP1LC3B,0.12558502340093602
MAP1LC3C,0.0039001560062402497
MAP1S,0.060842433697347896
MAP2,0.0039001560062402497
MAP2K1,0.054602184087363496
MAP2K2,0.08580343213728549
MAP2K3,0.06318252730109204
MAP2K4,0.035101404056162244
MAP2K5,0.028081123244929798
MAP2K6,0.00858034321372855
MAP2K7,0.04914196567862714
MAP3K1,0.0514820592823713
MAP3K10,0.00234009360374415
MAP3K11,0.0358814352574103
MAP3K12,0.0218408736349454
MAP3K13,0.12870514820592824
MAP3K14,0.0078003120124804995
MAP3K14-AS1,0.00078003120124805
MAP3K15,0.00234009360374415
MAP3K19,0.0015600624024961
MAP3K2,0.0717628705148206
MAP3K3,0.060842433697347896
MAP3K4,0.0187207488299532
MAP3K5,0.059282371294851796
MAP3K6,0.0171606864274571
MAP3K7,0.0748829953198128
MAP3K7CL,0.014820592823712949
MAP3K8,0.0374414976599064
MAP3K9,0.0093603744149766
MAP4,0.039781591263650544
MAP4K1,0.0530421216848674
MAP4K2,0.10998439937597504
MAP4K3,0.01326053042121685
MAP4K4,0.0499219968798752
MAP4K5,0.059282371294851796
MAP6,0.0015600624024961
MAP6D1,0.0015600624024961
MAP7,0.15756630265210608
MAP7D1,0.08346333853354135
MAP7D2,0.0039001560062402497
MAP7D3,0.07098283931357255
MAP9,0.02418096723868955
MAPK1,0.1622464898595944
MAPK10,0.0039001560062402497
MAPK11,0.01170046801872075
MAPK12,0.0530421216848674
MAPK13,0.0078003120124804995
MAPK14,0.09828393135725429
MAPK1IP1L,0.24180967238689546
MAPK3,0.07644305772230889
MAPK4,0.00234009360374415
MAPK6,0.041341653666146644
MAPK7,0.0218408736349454
MAPK8,0.035101404056162244
MAPK8IP2,0.0046801872074883
MAPK8IP3,0.0202808112324493
MAPK9,0.041341653666146644
MAPKAP1,0.09438377535101404
MAPKAPK2,0.11934477379095164
MAPKAPK3,0.14430577223088922
MAPKAPK5,0.06396255850234009
MAPKAPK5-AS1,0.0390015600624025
MAPKBP1,0.0218408736349454
MAPRE1,0.18642745709828393
MAPRE2,0.22152886115444617
MAPRE3,0.0062402496099844
MAPT,0.00858034321372855
MARC1,0.0093603744149766
MARC2,0.0031201248049922
MARCH1,0.00078003120124805
MARCH2,0.0234009360374415
MARCH3,0.0078003120124804995
MARCH4,0.00234009360374415
MARCH5,0.07332293291731669
MARCH6,0.19734789391575663
MARCH7,0.11544461778471139
MARCH8,0.08190327613104524
MARCH9,0.039781591263650544
MARCKS,0.02106084243369735
MARCKSL1,0.10374414976599064
MARCO,0.00078003120124805
MARK2,0.027301092043681748
MARK3,0.05538221528861154
MARK4,0.060842433697347896
MARS,0.06942277691107644
MARS2,0.01014040561622465
MARVELD1,0.11076443057722309
MARVELD2,0.0039001560062402497
MARVELD3,0.01950078003120125
MAS1,0.0070202808112324495
MASP1,0.0015600624024961
MASP2,0.0039001560062402497
MAST1,0.00546021840873635
MAST2,0.015600624024960999
MAST3,0.0343213728549142
MAST4,0.07722308892355695
MAST4-AS1,0.0070202808112324495
MASTL,0.0046801872074883
MAT1A,0.00078003120124805
MAT2A,0.3712948517940718
MAT2B,0.21606864274570983
MATK,0.027301092043681748
MATN1-AS1,0.01014040561622465
MATN2,0.0070202808112324495
MATN4,0.00234009360374415
MATR3,0.24804992199687986
MAU2,0.0374414976599064
MAVS,0.05226209048361934
MAX,0.3174726989079563
MAZ,0.08346333853354135
MB,0.00078003120124805
MB21D1,0.0202808112324493
MB21D2,0.0031201248049922
MBD1,0.0686427457098284
MBD2,0.10140405616224649
MBD3,0.0218408736349454
MBD3L1,0.00078003120124805
MBD4,0.07020280811232449
MBD5,0.0436817472698908
MBD6,0.0530421216848674
MBIP,0.0405616224648986
MBL1P,0.00234009360374415
MBLAC1,0.0062402496099844
MBLAC2,0.039781591263650544
MBNL1,0.4040561622464899
MBNL1-AS1,0.015600624024960999
MBNL2,0.02262090483619345
MBNL3,0.06708268330733229
MBOAT2,0.02418096723868955
MBOAT4,0.0015600624024961
MBOAT7,0.15756630265210608
MBP,0.11076443057722309
MBTD1,0.00078003120124805
MBTPS1,0.09906396255850235
MBTPS2,0.02418096723868955
MC1R,0.00078003120124805
MC2R,0.0015600624024961
MC5R,0.00078003120124805
MCAM,0.0078003120124804995
MCAT,0.0405616224648986
MCC,0.0031201248049922
MCCC1,0.08580343213728549
MCCC2,0.06006240249609984
MCCD1,0.0031201248049922
MCEE,0.0202808112324493
MCF2L,0.0109204368174727
MCF2L2,0.02262090483619345
MCFD2,0.09828393135725429
MCHR1,0.0015600624024961
MCHR2,0.0039001560062402497
MCIDAS,0.0015600624024961
MCL1,0.5787831513260531
MCM10,0.0078003120124804995
MCM2,0.07098283931357255
MCM3,0.10062402496099844
MCM3AP,0.0686427457098284
MCM3AP-AS1,0.0046801872074883
MCM4,0.05226209048361934
MCM5,0.0436817472698908
MCM6,0.0904836193447738
MCM7,0.1606864274570983
MCM8,0.02574102964118565
MCM9,0.01014040561622465
MCMBP,0.07644305772230889
MCMDC2,0.0046801872074883
MCOLN1,0.0187207488299532
MCOLN2,0.0078003120124804995
MCOLN3,0.00234009360374415
MCPH1,0.0249609984399376
MCRIP1,0.0202808112324493
MCRIP2,0.033541341653666144
MCRS1,0.0499219968798752
MCTP1,0.036661466458658344
MCTP2,0.05226209048361934
MCTS1,0.05226209048361934
MCU,0.01794071762870515
MCUB,0.06630265210608424
MCUR1,0.0655226209048362
MDC1,0.0046801872074883
MDFI,0.00078003120124805
MDFIC,0.0358814352574103
MDGA1,0.0039001560062402497
MDGA2,0.014820592823712949
MDH1,0.11778471138845553
MDH1B,0.00546021840873635
MDH2,0.21528861154446177
MDK,0.3237129485179407
MDM1,0.041341653666146644
MDM2,0.0452418096723869
MDM4,0.21372854914196568
MDN1,0.056162246489859596
MDP1,0.0390015600624025
MDS2,0.00078003120124805
ME1,0.00078003120124805
ME2,0.0717628705148206
ME3,0.028861154446177848
MEA1,0.17628705148205928
MEAF6,0.18018720748829953
MECOM,0.05694227769110764
MECP2,0.0390015600624025
MECR,0.0202808112324493
MED1,0.08268330733229329
MED10,0.10062402496099844
MED11,0.04758190327613104
MED12,0.07020280811232449
MED12L,0.1294851794071763
MED13,0.0842433697347894
MED13L,0.11934477379095164
MED14,0.036661466458658344
MED14OS,0.0031201248049922
MED15,0.06006240249609984
MED15P9,0.0093603744149766
MED16,0.01326053042121685
MED17,0.038221528861154444
MED18,0.01014040561622465
MED19,0.0374414976599064
MED20,0.0187207488299532
MED21,0.027301092043681748
MED22,0.014040561622464899
MED23,0.0390015600624025
MED24,0.08346333853354135
MED25,0.02106084243369735
MED26,0.01326053042121685
MED27,0.0390015600624025
MED28,0.23088923556942278
MED29,0.07878315132605304
MED30,0.06474258970358815
MED31,0.030421216848673948
MED4,0.1544461778471139
MED6,0.044461778471138844
MED7,0.031201248049921998
MED8,0.030421216848673948
MED9,0.02106084243369735
MEDAG,0.00078003120124805
MEF2A,0.01170046801872075
MEF2C,0.22932917316692666
MEF2C-AS1,0.0015600624024961
MEF2D,0.0748829953198128
MEFV,0.0070202808112324495
MEG3,0.0171606864274571
MEG9,0.0015600624024961
MEGF11,0.00078003120124805
MEGF6,0.014040561622464899
MEGF8,0.014040561622464899
MEGF9,0.033541341653666144
MEI1,0.0218408736349454
MEIG1,0.00234009360374415
MEIOC,0.014040561622464899
MEIS1,0.1497659906396256
MEIS1-AS2,0.0015600624024961
MEIS2,0.0039001560062402497
MEIS3,0.0015600624024961
MELK,0.0070202808112324495
MELTF,0.014040561622464899
MEMO1,0.078003120124805
MEN1,0.0234009360374415
MEPCE,0.06630265210608424
MERTK,0.0124804992199688
MESDC1,0.04758190327613104
MESDC2,0.08892355694227769
MESP1,0.0093603744149766
MEST,0.19032761310452417
MESTIT1,0.0031201248049922
MET,0.00234009360374415
METAP1,0.07332293291731669
METAP1D,0.0109204368174727
METAP2,0.18174726989079562
METRN,0.0070202808112324495
METRNL,0.0046801872074883
METTL1,0.0187207488299532
METTL10,0.054602184087363496
METTL11B,0.00078003120124805
METTL12,0.014820592823712949
METTL13,0.0483619344773791
METTL14,0.044461778471138844
METTL15,0.02106084243369735
METTL16,0.042901716068642744
METTL17,0.060842433697347896
METTL18,0.01638065522620905
METTL21A,0.09438377535101404
METTL21B,0.0265210608424337
METTL21EP,0.00078003120124805
METTL22,0.01014040561622465
METTL23,0.0873634945397816
METTL25,0.0187207488299532
METTL26,0.08034321372854915
METTL2A,0.02574102964118565
METTL2B,0.056162246489859596
METTL3,0.0343213728549142
METTL4,0.01794071762870515
METTL5,0.20748829953198128
METTL6,0.0124804992199688
METTL7A,0.16380655226209048
METTL7B,0.00078003120124805
METTL8,0.054602184087363496
METTL9,0.42589703588143524
MEX3A,0.01794071762870515
MEX3B,0.01794071762870515
MEX3C,0.0655226209048362
MEX3D,0.0124804992199688
MFAP1,0.0327613104524181
MFAP2,0.05382215288611544
MFAP3,0.0031201248049922
MFAP3L,0.0078003120124804995
MFAP4,0.046801872074883
MFAP5,0.0062402496099844
MFF,0.14664586583463338
MFGE8,0.0265210608424337
MFHAS1,0.035101404056162244
MFI2-AS1,0.0187207488299532
MFN1,0.028081123244929798
MFN2,0.041341653666146644
MFNG,0.11622464898595944
MFRP,0.00078003120124805
MFSD1,0.11700468018720749
MFSD10,0.039781591263650544
MFSD11,0.039781591263650544
MFSD12,0.030421216848673948
MFSD13A,0.00234009360374415
MFSD14A,0.07566302652106084
MFSD14B,0.05694227769110764
MFSD14C,0.00078003120124805
MFSD2A,0.00078003120124805
MFSD2B,0.038221528861154444
MFSD3,0.0171606864274571
MFSD4A,0.01326053042121685
MFSD4B,0.0358814352574103
MFSD5,0.0327613104524181
MFSD6,0.0202808112324493
MFSD6L,0.0015600624024961
MFSD7,0.0031201248049922
MFSD8,0.0187207488299532
MFSD9,0.0109204368174727
MGA,0.05850234009360374
MGAM2,0.00078003120124805
MGARP,0.0015600624024961
MGAT1,0.11934477379095164
MGAT2,0.06162246489859594
MGAT3,0.00078003120124805
MGAT4A,0.02418096723868955
MGAT4B,0.0811232449297972
MGAT4C,0.0031201248049922
MGAT4EP,0.00078003120124805
MGAT5,0.044461778471138844
MGAT5B,0.0039001560062402497
MGC15885,0.00078003120124805
MGC16275,0.0046801872074883
MGC27382,0.0015600624024961
MGC32805,0.00078003120124805
MGEA5,0.1435257410296412
MGLL,0.1294851794071763
MGME1,0.07098283931357255
MGMT,0.0436817472698908
MGP,0.00546021840873635
MGRN1,0.01950078003120125
MGST1,0.20202808112324494
MGST2,0.13260530421216848
MGST3,0.12636505460218408
MIA,0.0015600624024961
MIA2,0.00078003120124805
MIA3,0.0405616224648986
MIAT,0.046021840873634944
MIATNB,0.0046801872074883
MIB1,0.07722308892355695
MIB2,0.0249609984399376
MICA,0.01794071762870515
MICAL1,0.0452418096723869
MICAL2,0.0070202808112324495
MICAL3,0.01170046801872075
MICALL1,0.027301092043681748
MICALL2,0.0039001560062402497
MICB,0.015600624024960999
MICU1,0.0483619344773791
MICU2,0.07332293291731669
MICU3,0.00546021840873635
MID1,0.00546021840873635
MID1IP1,0.08034321372854915
MIDN,0.0062402496099844
MIEF1,0.0842433697347894
MIEF2,0.0078003120124804995
MIEN1,0.09906396255850235
MIER1,0.07644305772230889
MIER2,0.0046801872074883
MIER3,0.0327613104524181
MIF,0.5577223088923557
MIF-AS1,0.0031201248049922
MIF4GD,0.05070202808112324
MIGA1,0.0421216848673947
MIGA2,0.042901716068642744
MIIP,0.0070202808112324495
MILR1,0.00234009360374415
MINA,0.031981279251170044
MINCR,0.0265210608424337
MINK1,0.0062402496099844
MINOS1,0.11544461778471139
MINPP1,0.0358814352574103
MIOS,0.028081123244929798
MIOX,0.0218408736349454
MIP,0.0015600624024961
MIPEP,0.015600624024960999
MIPOL1,0.038221528861154444
MIR100HG,0.00078003120124805
MIR122,0.00234009360374415
MIR1302-10,0.0015600624024961
MIR133A1HG,0.0015600624024961
MIR137HG,0.00078003120124805
MIR17HG,0.01170046801872075
MIR181A1HG,0.0015600624024961
MIR181A2HG,0.0039001560062402497
MIR194-2HG,0.0031201248049922
MIR202HG,0.00078003120124805
MIR2052HG,0.00234009360374415
MIR210HG,0.0062402496099844
MIR223,0.06474258970358815
MIR22HG,0.0046801872074883
MIR29A,0.0124804992199688
MIR3142HG,0.0265210608424337
MIR3150B,0.00234009360374415
MIR34A,0.00078003120124805
MIR3663HG,0.00078003120124805
MIR3681HG,0.00078003120124805
MIR3945HG,0.00078003120124805
MIR4435-2HG,0.04914196567862714
MIR4458HG,0.030421216848673948
MIR503HG,0.0093603744149766
MIR646HG,0.0039001560062402497
MIR7515HG,0.0015600624024961
MIR762HG,0.0187207488299532
MIR92B,0.0015600624024961
MIR99AHG,0.0031201248049922
MIRLET7BHG,0.0187207488299532
MIRLET7DHG,0.00078003120124805
MIS12,0.029641185647425898
MIS18A,0.06786271450858035
MIS18BP1,0.0530421216848674
MISP3,0.00078003120124805
MITD1,0.06708268330733229
MITF,0.0093603744149766
MIXL1,0.0187207488299532
MKI67,0.01326053042121685
MKKS,0.10764430577223089
MKL1,0.01794071762870515
MKL2,0.031981279251170044
MKLN1,0.10374414976599064
MKLN1-AS,0.0124804992199688
MKNK1,0.02574102964118565
MKNK2,0.039781591263650544
MKRN1,0.10764430577223089
MKRN2,0.044461778471138844
MKRN3,0.0015600624024961
MKS1,0.0124804992199688
MKX,0.00078003120124805
MLANA,0.00234009360374415
MLC1,0.12714508580343215
MLEC,0.0717628705148206
MLF1,0.02418096723868955
MLF2,0.10452418096723869
MLH1,0.062402496099843996
MLH3,0.033541341653666144
MLIP,0.00078003120124805
MLKL,0.0202808112324493
MLLT1,0.031201248049921998
MLLT10,0.10140405616224649
MLLT11,0.027301092043681748
MLLT3,0.3533541341653666
MLLT6,0.14664586583463338
MLPH,0.0046801872074883
MLST8,0.0249609984399376
MLX,0.056162246489859596
MLXIP,0.18018720748829953
MLXIPL,0.0062402496099844
MLYCD,0.0187207488299532
MMAA,0.01326053042121685
MMAB,0.0202808112324493
MMACHC,0.01326053042121685
MMADHC,0.17160686427457097
MMD,0.0124804992199688
MME,0.00078003120124805
MMEL1,0.00078003120124805
MMGT1,0.093603744149766
MMP10,0.00078003120124805
MMP11,0.0015600624024961
MMP13,0.0015600624024961
MMP14,0.0031201248049922
MMP16,0.0015600624024961
MMP17,0.00234009360374415
MMP19,0.0031201248049922
MMP2,0.0374414976599064
MMP20,0.00078003120124805
MMP24,0.00078003120124805
MMP24-AS1,0.12558502340093602
MMP25,0.00078003120124805
MMP25-AS1,0.0031201248049922
MMP28,0.08658346333853355
MMP7,0.015600624024960999
MMP8,0.00078003120124805
MMP9,0.00078003120124805
MMRN1,0.3408736349453978
MMRN2,0.0015600624024961
MMS19,0.046801872074883
MMS22L,0.0374414976599064
MN1,0.0421216848673947
MNAT1,0.0343213728549142
MND1,0.0062402496099844
MNDA,0.0015600624024961
MNS1,0.0070202808112324495
MNT,0.05382215288611544
MNX1,0.00078003120124805
MNX1-AS1,0.00078003120124805
MOAP1,0.05694227769110764
MOB1A,0.16302652106084242
MOB1B,0.039781591263650544
MOB2,0.029641185647425898
MOB3A,0.01950078003120125
MOB3B,0.01014040561622465
MOB3C,0.014820592823712949
MOB4,0.07410296411856475
MOBP,0.00234009360374415
MOCOS,0.01014040561622465
MOCS1,0.0015600624024961
MOCS2,0.0686427457098284
MOCS3,0.015600624024960999
MOG,0.00858034321372855
MOGAT3,0.0039001560062402497
MOGS,0.06630265210608424
MOK,0.014820592823712949
MON1A,0.0062402496099844
